user_id,age_tier,subscription_type,movie_title,release_year,genre_tags,watch_duration_mins,user_rating_100,review_snippet
2433,18-24,Standard,The Shining,2010,"Horror; terrifying, suspense",97,78,Properly terrifying jumping out of my seat.
2299,18-24,Premium,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",52,63,"It was alright, nothing special."
1448,50+,Standard,Whiplash,2016,"Drama ; emotional, critically-acclaimed",90,61,"It was alright, nothing special."
917,50+,Standard,Ex Machina,2021,"SciFi| futuristic, space ",101,53,Fairly average film.
2267,25-34,Premium,Hereditary,2016,"Horror; terrifying, suspense",113,71,"Not genuinely scary at all, bits of it were just abysmal"
2407,18-24,Standard,A Quiet Place,2022,"Horror; terrifying, suspense",28,82,"A frightening film, thoroughly gripping."
597,18-24,Basic,Blade Runner 2049,2012,"SciFi| futuristic, space ",77,86,Absolutely smashing performance from the lead.
714,50+,Standard,Titanic,2012,Romance; romantic-comedy|,94,60,"Not bad, but wouldn't watch it twice."
636,18-24,Standard,Toy Story,2019,"Animation, kids, family ",94,71,Thought it was fantastic overall.
2331,50+,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",113,73,"Really superb film, highly recommend giving it a watch."
2345,35-49,Basic,Moonlight,2015,"Drama ; emotional, critically-acclaimed",85,44,"It was alright, nothing special."
913,50+,Standard,Spirited Away,2022,"Animation, kids, family ",93,79,"Really marvellous film, highly recommend giving it a watch."
894,18-24,Standard,Get Out,2016,"Horror; terrifying, suspense",80,88,Properly terrifying jumping out of my seat.
883,35-49,Premium,Arrival,2019,"SciFi| futuristic, space ",116,60,Fairly average film.
380,18-24,Premium,Blade Runner 2049,2012,"SciFi| futuristic, space ",117,73,Thought it was fantastic overall.
796,25-34,Standard,Step Brothers,2024,"Comedy, lighthearted | family",146,64,Fairly average film.
776,35-49,Basic,Alien,2017,"Horror; terrifying, suspense",95,66,"Not genuinely scary at all, bits of it were just rubbish"
1798,18-24,Premium,Arrival,2019,"SciFi| futuristic, space ",135,79,"Really marvellous film, highly recommend giving it a watch."
1273,25-34,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",85,72,Thought it was spot-on overall.
1359,50+,Premium,Moonlight,2015,"Drama ; emotional, critically-acclaimed",93,100,Absolutely superb performance from the lead.
2325,35-49,Standard,Superbad,2011,"Comedy, lighthearted | family",105,48,"Not bad, but wouldn't watch it twice."
2370,35-49,Basic,The Hangover,2016,"Comedy, lighthearted | family",149,82,Thought it was marvellous overall.
1803,18-24,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",206,56,"It was alright, nothing special."
810,35-49,Basic,Superbad,2011,"Comedy, lighthearted | family",94,73,Absolutely cracking performance from the lead.
1843,25-34,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",150,87,Absolutely spot-on performance from the lead.
389,50+,Premium,Whiplash,2016,"Drama ; emotional, critically-acclaimed",102,58,"Not bad, but wouldn't watch it twice."
687,25-34,Basic,My Octopus Teacher,2017,"Documentary| real-world, informative",97,79,Absolutely marvellous performance from the lead.
2296,25-34,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",114,74,Thought it was smashing overall.
1525,25-34,Basic,Anchorman,2016,"Comedy, lighthearted | family",112,79,"Really cracking film, highly recommend giving it a watch."
448,35-49,Premium,A Quiet Place,2022,"Horror; terrifying, suspense",94,94,Properly horrific jumping out of my seat.
582,18-24,Basic,Get Out,2016,"Horror; terrifying, suspense",195,100,"A terrifying film, thoroughly gripping."
2383,25-34,Standard,Knives Out,2025,"Comedy, lighthearted | family",101,82,Thought it was cracking overall.
1132,35-49,Standard,Free Solo,2023,"Documentary| real-world, informative",85,100,"Really spot-on film, highly recommend giving it a watch."
758,35-49,Basic,Spirited Away,2022,"Animation, kids, family ",111,70,Fairly average film.
1930,35-49,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",109,63,Fairly average film.
339,35-49,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",39,66,"It was alright, nothing special."
1177,35-49,Premium,My Octopus Teacher,2017,"Documentary| real-world, informative",106,67,"Not bad, but wouldn't watch it twice."
978,25-34,Basic,Free Solo,2023,"Documentary| real-world, informative",115,91,"Really smashing film, highly recommend giving it a watch."
923,35-49,Basic,Interstellar,2020,"SciFi| futuristic, space ",107,74,Absolutely smashing performance from the lead.
2163,18-24,Basic,Ex Machina,2021,"SciFi| futuristic, space ",163,73,Thought it was lovely overall.
1293,18-24,Standard,Get Out,2016,"Horror; terrifying, suspense",142,83,Properly horrific jumping out of my seat.
263,25-34,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",149,70,"Not bad, but wouldn't watch it twice."
374,25-34,Premium,Interstellar,2020,"SciFi| futuristic, space ",127,52,Fairly average film.
399,25-34,Premium,The Act of Killing,2024,"Documentary| real-world, informative",116,55,"Not bad, but wouldn't watch it twice."
290,18-24,Premium,Dune,2015,"SciFi| futuristic, space ",34,78,"Really superb film, highly recommend giving it a watch."
654,35-49,Standard,Inception,2017,"SciFi| futuristic, space ",96,67,"Not bad, but wouldn't watch it twice."
1437,35-49,Standard,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",75,60,Fairly average film.
1505,35-49,Standard,Inception,2017,"SciFi| futuristic, space ",145,51,Fairly average film.
1548,25-34,Standard,The Martian,2015,"SciFi| futuristic, space ",152,71,"Really marvellous film, highly recommend giving it a watch."
2279,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,75,63,"Not bad, but wouldn't watch it twice."
1512,18-24,Basic,Step Brothers,2024,"Comedy, lighthearted | family",97,75,Thought it was superb overall.
2173,25-34,Basic,Spirited Away,2022,"Animation, kids, family ",98,62,Fairly average film.
2027,18-24,Basic,The Matrix,2021,"SciFi| futuristic, space ",169,76,"Really brilliant film, highly recommend giving it a watch."
1503,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",129,69,"It was alright, nothing special."
453,25-34,Standard,Inception,2017,"SciFi| futuristic, space ",175,60,Fairly average film.
546,25-34,Standard,Titanic,2012,Romance; romantic-comedy|,72,84,Absolutely smashing performance from the lead.
514,35-49,Premium,Interstellar,2020,"SciFi| futuristic, space ",104,100,Absolutely spot-on performance from the lead.
153,18-24,Basic,The Hangover,2016,"Comedy, lighthearted | family",170,70,"It was alright, nothing special."
2439,18-24,Premium,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",203,73,"Really cracking film, highly recommend giving it a watch."
414,25-34,Premium,La La Land,2022,Romance; romantic-comedy|,104,100,Thought it was spot-on overall.
1314,25-34,Premium,The Act of Killing,2024,"Documentary| real-world, informative",134,65,Fairly average film.
2135,35-49,Standard,The Shining,2010,"Horror; terrifying, suspense",100,99,Properly horrific jumping out of my seat.
574,35-49,Basic,The Martian,2015,"SciFi| futuristic, space ",101,60,"Not bad, but wouldn't watch it twice."
94,35-49,Standard,Toy Story,2019,"Animation, kids, family ",123,52,Fairly average film.
2122,25-34,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",114,62,"It was alright, nothing special."
1659,25-34,Standard,A Quiet Place,2022,"Horror; terrifying, suspense",75,53,"Not genuinely scary at all, bits of it were just appalling"
1737,35-49,Basic,Titanic,2012,Romance; romantic-comedy|,87,92,Thought it was marvellous overall.
2160,50+,Standard,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",95,49,"It was alright, nothing special."
1879,50+,Standard,Get Out,2016,"Horror; terrifying, suspense",92,88,Properly horrific jumping out of my seat.
2190,35-49,Premium,The Act of Killing,2024,"Documentary| real-world, informative",140,37,What a dreadful waste of an evening.
514,35-49,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",148,79,Thought it was marvellous overall.
1712,35-49,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",115,89,Thought it was spot-on overall.
2480,25-34,Basic,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",171,72,"Really brilliant film, highly recommend giving it a watch."
1025,35-49,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",112,85,Thought it was lovely overall.
1208,50+,Basic,The Act of Killing,2024,"Documentary| real-world, informative",90,75,Thought it was brilliant overall.
745,35-49,Premium,The Act of Killing,2024,"Documentary| real-world, informative",95,78,Absolutely cracking performance from the lead.
932,50+,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",90,77,Properly horrific jumping out of my seat.
1116,25-34,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",168,100,Absolutely fantastic performance from the lead.
1164,50+,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,104,87,"Really fantastic film, highly recommend giving it a watch."
2176,35-49,Standard,Free Solo,2023,"Documentary| real-world, informative",140,90,Thought it was brilliant overall.
2054,35-49,Standard,Dune,2015,"SciFi| futuristic, space ",181,69,Fairly average film.
2177,18-24,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",94,52,"It was alright, nothing special."
737,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",69,76,Thought it was fantastic overall.
1415,25-34,Basic,Whiplash,2016,"Drama ; emotional, critically-acclaimed",100,55,Fairly average film.
2196,35-49,Basic,The Act of Killing,2024,"Documentary| real-world, informative",146,78,Absolutely superb performance from the lead.
466,18-24,Standard,Dune,2015,"SciFi| futuristic, space ",134,57,"It was alright, nothing special."
2497,35-49,Standard,Mean Girls,2016,"Comedy, lighthearted | family",92,48,Fairly average film.
2052,50+,Standard,Toy Story,2019,"Animation, kids, family ",105,81,Thought it was fantastic overall.
540,25-34,Basic,Ex Machina,2021,"SciFi| futuristic, space ",135,60,"It was alright, nothing special."
802,25-34,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",100,100,"Really cracking film, highly recommend giving it a watch."
1404,25-34,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",75,69,"Not bad, but wouldn't watch it twice."
1373,35-49,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",110,58,"It was alright, nothing special."
102,35-49,Basic,Inception,2017,"SciFi| futuristic, space ",78,95,"Really superb film, highly recommend giving it a watch."
756,35-49,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",131,87,"Really brilliant film, highly recommend giving it a watch."
673,35-49,Basic,My Octopus Teacher,2017,"Documentary| real-world, informative",83,46,"It was alright, nothing special."
1666,18-24,Standard,Anchorman,2016,"Comedy, lighthearted | family",93,100,Absolutely brilliant performance from the lead.
1566,25-34,Standard,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",159,85,Absolutely cracking performance from the lead.
1871,35-49,Basic,The Dark Knight,2013,Action| Thriller; explosion-heavy,106,88,Absolutely smashing performance from the lead.
1621,25-34,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",107,52,Fairly average film.
834,25-34,Standard,Spirited Away,2022,"Animation, kids, family ",134,81,Absolutely smashing performance from the lead.
587,35-49,Standard,The Hangover,2016,"Comedy, lighthearted | family",109,83,Absolutely superb performance from the lead.
2084,25-34,Basic,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",142,42,"Not bad, but wouldn't watch it twice."
130,25-34,Basic,Superbad,2011,"Comedy, lighthearted | family",119,63,"It was alright, nothing special."
2455,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",99,97,This was absolutely nightmare could not sleep!
1555,35-49,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",109,100,Absolutely superb performance from the lead.
2389,35-49,Premium,Toy Story,2019,"Animation, kids, family ",66,55,Fairly average film.
1667,18-24,Basic,Avatar,2015,"SciFi| futuristic, space ",12,75,"Really marvellous film, highly recommend giving it a watch."
551,35-49,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",133,74,Thought it was marvellous overall.
478,35-49,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",74,81,"Really lovely film, highly recommend giving it a watch."
1501,50+,Basic,La La Land,2022,Romance; romantic-comedy|,89,86,Absolutely marvellous performance from the lead.
2280,18-24,Basic,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",60,83,"Really superb film, highly recommend giving it a watch."
2282,35-49,Basic,Arrival,2019,"SciFi| futuristic, space ",101,78,Thought it was lovely overall.
279,50+,Premium,Little Women,2014,"Drama ; emotional, critically-acclaimed",90,46,"Not bad, but wouldn't watch it twice."
2253,35-49,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",109,62,"It was alright, nothing special."
2174,25-34,Standard,Knives Out,2025,"Comedy, lighthearted | family",111,72,"Really spot-on film, highly recommend giving it a watch."
958,25-34,Basic,La La Land,2022,Romance; romantic-comedy|,105,49,Fairly average film.
2419,35-49,Premium,The Hangover,2016,"Comedy, lighthearted | family",77,76,Thought it was superb overall.
907,50+,Basic,March of the Penguins,2010,"Documentary| real-world, informative",90,85,Thought it was cracking overall.
1389,18-24,Premium,The Matrix,2021,"SciFi| futuristic, space ",23,51,"Not bad, but wouldn't watch it twice."
1380,35-49,Basic,Terminator 2,2024,Action| Thriller; explosion-heavy,89,41,Fairly average film.
1893,25-34,Standard,Blade Runner 2049,2012,"SciFi| futuristic, space ",125,66,"It was alright, nothing special."
1729,35-49,Standard,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",149,83,Absolutely fantastic performance from the lead.
2208,35-49,Standard,Superbad,2011,"Comedy, lighthearted | family",124,100,Thought it was marvellous overall.
306,25-34,Premium,The Act of Killing,2024,"Documentary| real-world, informative",69,71,Absolutely superb performance from the lead.
2458,35-49,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",149,75,Thought it was lovely overall.
1662,50+,Premium,Jurassic Park,2018,"SciFi| futuristic, space ",91,92,Thought it was superb overall.
1682,35-49,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",101,58,"Not bad, but wouldn't watch it twice."
1411,18-24,Standard,La La Land,2022,Romance; romantic-comedy|,190,65,"It was alright, nothing special."
2148,35-49,Standard,Nomadland,2023,"Drama ; emotional, critically-acclaimed",126,49,Fairly average film.
951,25-34,Premium,The Martian,2015,"SciFi| futuristic, space ",150,69,"It was alright, nothing special."
1315,18-24,Premium,The Dark Knight,2013,Action| Thriller; explosion-heavy,98,65,"It was alright, nothing special."
74,35-49,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",96,100,Properly frightening jumping out of my seat.
2299,18-24,Premium,The Hangover,2016,"Comedy, lighthearted | family",127,76,"Really marvellous film, highly recommend giving it a watch."
369,18-24,Standard,Interstellar,2020,"SciFi| futuristic, space ",37,61,"It was alright, nothing special."
606,35-49,Basic,Terminator 2,2024,Action| Thriller; explosion-heavy,102,76,"Really superb film, highly recommend giving it a watch."
2497,35-49,Standard,Hereditary,2016,"Horror; terrifying, suspense",147,100,Properly horrific jumping out of my seat.
546,25-34,Standard,The Matrix,2021,"SciFi| futuristic, space ",78,69,"Not bad, but wouldn't watch it twice."
1897,25-34,Standard,The Martian,2015,"SciFi| futuristic, space ",120,64,"It was alright, nothing special."
2103,35-49,Premium,Get Out,2016,"Horror; terrifying, suspense",84,80,This was absolutely chilling could not sleep!
1594,25-34,Standard,Shaun of the Dead,2014,"Comedy, lighthearted | family",113,76,Thought it was superb overall.
1347,18-24,Standard,The Shining,2010,"Horror; terrifying, suspense",56,69,"Not genuinely scary at all, bits of it were just shocking"
1679,35-49,Standard,Step Brothers,2024,"Comedy, lighthearted | family",66,60,"Not bad, but wouldn't watch it twice."
263,25-34,Basic,The Hangover,2016,"Comedy, lighthearted | family",92,62,"It was alright, nothing special."
2363,25-34,Standard,La La Land,2022,Romance; romantic-comedy|,130,84,Thought it was superb overall.
909,18-24,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",128,66,"Not bad, but wouldn't watch it twice."
2222,18-24,Premium,Toy Story,2019,"Animation, kids, family ",69,59,Fairly average film.
1233,35-49,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",108,73,Absolutely lovely performance from the lead.
461,35-49,Basic,Arrival,2019,"SciFi| futuristic, space ",127,79,"Really lovely film, highly recommend giving it a watch."
1953,35-49,Basic,Anchorman,2016,"Comedy, lighthearted | family",84,61,"It was alright, nothing special."
670,25-34,Basic,Die Hard,2022,Action| Thriller; explosion-heavy,126,53,"It was alright, nothing special."
459,25-34,Basic,Superbad,2011,"Comedy, lighthearted | family",148,74,Thought it was lovely overall.
2046,18-24,Premium,La La Land,2022,Romance; romantic-comedy|,113,53,Fairly average film.
476,35-49,Standard,The Godfather,2020,"Drama ; emotional, critically-acclaimed",71,91,"Really smashing film, highly recommend giving it a watch."
399,25-34,Premium,Superbad,2011,"Comedy, lighthearted | family",128,63,Fairly average film.
2111,35-49,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,102,84,Thought it was brilliant overall.
2290,50+,Basic,Toy Story,2019,"Animation, kids, family ",102,62,"Not bad, but wouldn't watch it twice."
2265,25-34,Basic,Whiplash,2016,"Drama ; emotional, critically-acclaimed",117,85,Thought it was marvellous overall.
750,18-24,Standard,The Act of Killing,2024,"Documentary| real-world, informative",112,51,Fairly average film.
1956,35-49,Basic,Anchorman,2016,"Comedy, lighthearted | family",115,65,"It was alright, nothing special."
1107,18-24,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",18,95,Absolutely brilliant performance from the lead.
16,18-24,Premium,Hot Fuzz,2025,"Comedy, lighthearted | family",107,56,"Not bad, but wouldn't watch it twice."
1069,25-34,Basic,The Dark Knight,2013,Action| Thriller; explosion-heavy,70,91,Absolutely fantastic performance from the lead.
1011,18-24,Standard,Mean Girls,2016,"Comedy, lighthearted | family",72,74,Absolutely spot-on performance from the lead.
481,18-24,Standard,Knives Out,2025,"Comedy, lighthearted | family",162,62,Fairly average film.
2308,35-49,Standard,Step Brothers,2024,"Comedy, lighthearted | family",110,63,Fairly average film.
2173,25-34,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",109,83,Absolutely smashing performance from the lead.
1717,35-49,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",63,76,"Really smashing film, highly recommend giving it a watch."
348,25-34,Standard,Spirited Away,2022,"Animation, kids, family ",143,84,Absolutely brilliant performance from the lead.
292,18-24,Basic,Hereditary,2016,"Horror; terrifying, suspense",61,53,"Not genuinely scary at all, bits of it were just shocking"
521,35-49,Basic,Interstellar,2020,"SciFi| futuristic, space ",163,48,"Not bad, but wouldn't watch it twice."
1428,35-49,Basic,Superbad,2011,"Comedy, lighthearted | family",91,60,"Not bad, but wouldn't watch it twice."
237,18-24,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",141,71,"Really superb film, highly recommend giving it a watch."
1035,35-49,Premium,Die Hard,2022,Action| Thriller; explosion-heavy,99,65,Fairly average film.
320,25-34,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",102,52,Fairly average film.
1970,25-34,Standard,Anchorman,2016,"Comedy, lighthearted | family",128,91,"Really brilliant film, highly recommend giving it a watch."
2454,18-24,Premium,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",116,100,"Really smashing film, highly recommend giving it a watch."
877,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",98,70,"Not genuinely scary at all, bits of it were just rubbish"
2494,18-24,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",225,67,Fairly average film.
1889,35-49,Standard,Mean Girls,2016,"Comedy, lighthearted | family",100,68,"It was alright, nothing special."
1836,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",129,100,Properly scary jumping out of my seat.
1694,25-34,Standard,Inception,2017,"SciFi| futuristic, space ",105,75,"Really spot-on film, highly recommend giving it a watch."
1285,35-49,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,139,58,"It was alright, nothing special."
1746,35-49,Premium,Hot Fuzz,2025,"Comedy, lighthearted | family",109,56,"Not bad, but wouldn't watch it twice."
813,18-24,Basic,Mean Girls,2016,"Comedy, lighthearted | family",115,62,"Not bad, but wouldn't watch it twice."
1185,35-49,Basic,Avatar,2015,"SciFi| futuristic, space ",100,82,"Really lovely film, highly recommend giving it a watch."
1873,35-49,Basic,Anchorman,2016,"Comedy, lighthearted | family",112,100,"Really cracking film, highly recommend giving it a watch."
907,50+,Basic,Superbad,2011,"Comedy, lighthearted | family",93,82,"Really cracking film, highly recommend giving it a watch."
309,25-34,Standard,Ex Machina,2021,"SciFi| futuristic, space ",138,93,Absolutely cracking performance from the lead.
640,35-49,Basic,Die Hard,2022,Action| Thriller; explosion-heavy,61,53,"It was alright, nothing special."
2463,25-34,Basic,Free Solo,2023,"Documentary| real-world, informative",120,75,"Really brilliant film, highly recommend giving it a watch."
2370,35-49,Basic,The Matrix,2021,"SciFi| futuristic, space ",87,83,Absolutely marvellous performance from the lead.
2169,35-49,Basic,Alien,2017,"Horror; terrifying, suspense",78,79,Properly nightmare jumping out of my seat.
2087,18-24,Premium,Inception,2017,"SciFi| futuristic, space ",96,75,Absolutely spot-on performance from the lead.
2315,35-49,Basic,Interstellar,2020,"SciFi| futuristic, space ",126,71,Absolutely brilliant performance from the lead.
2196,35-49,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",122,57,Fairly average film.
956,18-24,Premium,Parasite,2018,"Drama ; emotional, critically-acclaimed",167,91,Thought it was fantastic overall.
976,18-24,Basic,Toy Story,2019,"Animation, kids, family ",104,100,Thought it was marvellous overall.
637,35-49,Premium,Dune,2015,"SciFi| futuristic, space ",122,71,Absolutely brilliant performance from the lead.
1176,35-49,Standard,Step Brothers,2024,"Comedy, lighthearted | family",100,88,Thought it was cracking overall.
293,18-24,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",67,56,"It was alright, nothing special."
276,35-49,Premium,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",134,76,"Really lovely film, highly recommend giving it a watch."
701,25-34,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",132,61,"Not bad, but wouldn't watch it twice."
684,35-49,Standard,The Godfather,2020,"Drama ; emotional, critically-acclaimed",150,85,"Really brilliant film, highly recommend giving it a watch."
1598,18-24,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",111,72,"Really brilliant film, highly recommend giving it a watch."
2268,35-49,Basic,Whiplash,2016,"Drama ; emotional, critically-acclaimed",80,55,Fairly average film.
1824,18-24,Premium,Knives Out,2025,"Comedy, lighthearted | family",19,62,"Not bad, but wouldn't watch it twice."
1448,50+,Standard,Hereditary,2016,"Horror; terrifying, suspense",88,67,"Not genuinely scary at all, bits of it were just shocking"
1301,18-24,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",43,74,"Really fantastic film, highly recommend giving it a watch."
1555,35-49,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",120,68,"Not bad, but wouldn't watch it twice."
2292,35-49,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",132,66,"It was alright, nothing special."
98,25-34,Basic,Hereditary,2016,"Horror; terrifying, suspense",53,68,"Not genuinely scary at all, bits of it were just shocking"
1412,35-49,Basic,Knives Out,2025,"Comedy, lighthearted | family",67,48,"Not bad, but wouldn't watch it twice."
240,18-24,Basic,The Shining,2010,"Horror; terrifying, suspense",167,93,This was absolutely horrific could not sleep!
1069,25-34,Basic,Bridesmaids,2017,"Comedy, lighthearted | family",77,57,"Not bad, but wouldn't watch it twice."
1365,18-24,Standard,March of the Penguins,2010,"Documentary| real-world, informative",82,66,Fairly average film.
1791,35-49,Premium,Toy Story,2019,"Animation, kids, family ",84,95,"Really superb film, highly recommend giving it a watch."
2061,18-24,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",110,79,Absolutely superb performance from the lead.
1127,35-49,Standard,The Matrix,2021,"SciFi| futuristic, space ",120,83,Thought it was superb overall.
1317,18-24,Basic,The Martian,2015,"SciFi| futuristic, space ",122,64,"It was alright, nothing special."
1883,35-49,Standard,The Martian,2015,"SciFi| futuristic, space ",100,65,"It was alright, nothing special."
995,18-24,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",177,100,This was absolutely terrifying could not sleep!
2020,50+,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",107,70,"It was alright, nothing special."
1939,35-49,Standard,La La Land,2022,Romance; romantic-comedy|,118,69,Fairly average film.
323,35-49,Basic,Avatar,2015,"SciFi| futuristic, space ",85,69,"Not bad, but wouldn't watch it twice."
640,35-49,Basic,Dune,2015,"SciFi| futuristic, space ",79,62,"Not bad, but wouldn't watch it twice."
1345,18-24,Premium,Ex Machina,2021,"SciFi| futuristic, space ",146,53,"It was alright, nothing special."
134,25-34,Standard,The Act of Killing,2024,"Documentary| real-world, informative",88,75,Absolutely spot-on performance from the lead.
473,35-49,Basic,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,85,76,"Really marvellous film, highly recommend giving it a watch."
565,35-49,Basic,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",139,62,"It was alright, nothing special."
995,18-24,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",133,67,"It was alright, nothing special."
1214,25-34,Standard,La La Land,2022,Romance; romantic-comedy|,68,81,Absolutely lovely performance from the lead.
517,50+,Standard,La La Land,2022,Romance; romantic-comedy|,101,71,Thought it was fantastic overall.
2291,35-49,Basic,The Shining,2010,"Horror; terrifying, suspense",102,100,This was absolutely nightmare could not sleep!
2183,35-49,Premium,Toy Story,2019,"Animation, kids, family ",110,66,"It was alright, nothing special."
2011,18-24,Premium,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",32,91,Thought it was lovely overall.
20,35-49,Standard,The Shining,2010,"Horror; terrifying, suspense",83,76,"A horrific film, thoroughly gripping."
2052,50+,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",124,77,Thought it was spot-on overall.
866,35-49,Basic,Avatar,2015,"SciFi| futuristic, space ",100,50,Fairly average film.
1608,35-49,Basic,The Matrix,2021,"SciFi| futuristic, space ",135,56,"It was alright, nothing special."
2142,25-34,Basic,The Matrix,2021,"SciFi| futuristic, space ",85,70,"It was alright, nothing special."
2294,35-49,Standard,Alien,2017,"Horror; terrifying, suspense",72,74,"Not genuinely scary at all, bits of it were just appalling"
689,35-49,Standard,Alien,2017,"Horror; terrifying, suspense",117,71,"Not genuinely scary at all, bits of it were just poor"
752,35-49,Standard,The Martian,2015,"SciFi| futuristic, space ",143,66,"It was alright, nothing special."
2102,18-24,Premium,Arrival,2019,"SciFi| futuristic, space ",116,85,Absolutely lovely performance from the lead.
1018,25-34,Basic,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",82,65,"Not bad, but wouldn't watch it twice."
2037,25-34,Basic,Titanic,2012,Romance; romantic-comedy|,138,64,"It was alright, nothing special."
374,25-34,Premium,Avatar,2015,"SciFi| futuristic, space ",122,51,"It was alright, nothing special."
438,25-34,Standard,Alien,2017,"Horror; terrifying, suspense",88,90,Properly horrific jumping out of my seat.
1429,25-34,Premium,Toy Story,2019,"Animation, kids, family ",119,67,"Not bad, but wouldn't watch it twice."
1820,18-24,Standard,March of the Penguins,2010,"Documentary| real-world, informative",85,91,Absolutely lovely performance from the lead.
383,25-34,Standard,Anchorman,2016,"Comedy, lighthearted | family",155,73,Thought it was brilliant overall.
2441,25-34,Premium,Gladiator,2016,Action| Thriller; explosion-heavy,122,63,"It was alright, nothing special."
1107,18-24,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,80,53,Fairly average film.
1506,50+,Basic,Mean Girls,2016,"Comedy, lighthearted | family",98,58,"It was alright, nothing special."
468,25-34,Premium,Arrival,2019,"SciFi| futuristic, space ",125,72,Absolutely marvellous performance from the lead.
2071,35-49,Basic,Get Out,2016,"Horror; terrifying, suspense",146,100,"A terrifying film, thoroughly gripping."
1898,25-34,Basic,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",88,73,"Really smashing film, highly recommend giving it a watch."
